city,region,address,population,timezone,geo_lat,geo_lon,fias_id
Вихоревка,Иркутская,"Иркутская обл, Братский р-н, г Вихоревка",22528,UTC+8,56.1208145,101.1702926,04bc8726-0523-4aeb-8450-fe07ff425372
Железногорск-Илимский,Иркутская,"Иркутская обл, г Железногорск-Илимский",26134,UTC+8,56.5847888,104.114275,31ba5d12-ae5b-4cc0-8892-2a504423ee61
Зима,Иркутская,"Иркутская обл, г Зима",32522,UTC+8,53.920693,102.0491772,7c3452ac-3953-4b78-a80c-64ec839620a6
Иркутск,Иркутская,г Иркутск,587225,UTC+8,52.2864036,104.2807466,8eeed222-72e7-47c3-ab3a-9a553c31cf72
Киренск,Иркутская,"Иркутская обл, г Киренск",12652,UTC+8,57.7756595,108.1109412,1ea67233-631c-49bf-8d7c-1a17fc785e97
Нижнеудинск,Иркутская,"Иркутская обл, г Нижнеудинск",37056,UTC+8,54.8968931,99.0314056,5d596a21-da89-4820-91ef-6ce3940a0c9f
Саянск,Иркутская,"Иркутская обл, г Саянск",40786,UTC+8,54.1107238,102.18015,c21b5e04-ce0f-4f98-b0ac-0ceabc531212
Свирск,Иркутская,"Иркутская обл, г Свирск",13649,UTC+8,53.0842668,103.3364093,17e498bd-5f9e-4221-8998-5fa24a35ed2e
Слюдянка,Иркутская,"Иркутская обл, г Слюдянка",18542,UTC+8,51.6563983,103.7187545,31802bef-b635-49b2-866d-1d1006e3081e
Тайшет,Иркутская,"Иркутская обл, г Тайшет",35481,UTC+8,55.9405334,98.0030145,945ac8e1-b529-4cec-afda-f92c6a6b0f70
Тулун,Иркутская,"Иркутская обл, г Тулун",44603,UTC+8,54.557162,100.5780603,869c2c69-e8cd-43ae-9596-e0be50c0fcfe
Усолье-Сибирское,Иркутская,"Иркутская обл, г Усолье-Сибирское",83364,UTC+8,52.7565808,103.6388109,ac680034-f7da-4bd8-8374-a5c97aa09516
Усть-Илимск,Иркутская,"Иркутская обл, г Усть-Илимск",86591,UTC+8,57.9430504,102.7415734,78d11295-77b5-4ac4-b128-582e2989c0a5
Усть-Кут,Иркутская,"Иркутская обл, г Усть-Кут",45061,UTC+8,56.7928178,105.7757343,cfb0a55a-3314-42bf-b3d8-5ed5368abdd6
Черемхово,Иркутская,"Иркутская обл, г Черемхово",52650,UTC+8,53.1369095,103.0901268,f05b68c4-f1c7-4c3d-b557-f1f44a57b85f
Шелехов,Иркутская,"Иркутская обл, г Шелехов",47960,UTC+8,52.2102538,104.0973294,c727ac3a-e05c-4b81-b8e1-9b1003c28595
Анжеро-Судженск,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, г Анжеро-Судженск",76669,UTC+7,56.0786281,86.0201278,8a5314a4-903e-475c-a4db-8f03db3b793f
Белово,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, г Белово",76752,UTC+7,54.4220968,86.3037373,1346744e-8a64-4712-8939-bb84a1692874
Березовский,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, г Березовский",47292,UTC+7,55.6693513,86.2744459,ef6bac92-b712-42ba-942b-515b36b9a32c
Гурьевск,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, г Гурьевск",24816,UTC+7,54.2859263,85.9475985,9924881d-bc20-4e72-8c2e-e4cf415c93c1
Калтан,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, г Калтан",21893,UTC+7,53.5210919,87.2771636,5000e677-7d3c-4eec-b01d-f3f192abbd41
Кемерово,Кемеровская область - Кузбасс,г Кемерово,532884,UTC+7,55.3910651,86.0467781,94bb19a3-c1fa-410b-8651-ac1bf7c050cd
Киселевск,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, г Киселевск",98382,UTC+7,54.0059999,86.6366116,36122f01-1666-42e0-9c65-937787e8ca45
Ленинск-Кузнецкий,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, г Ленинск-Кузнецкий",101666,UTC+7,54.6674492,86.1797324,cf600ae8-e376-42ae-bf7c-5aa1875dcd28
Мариинск,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, г Мариинск",40522,UTC+7,56.2127383,87.7454924,34a2e393-69d3-4258-8daf-a6290a14b06e
Междуреченск,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, г Междуреченск",101995,UTC+7,53.6865289,88.0702754,c6a7e590-04b4-4a01-85fc-b61b63711bba
Мыски,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, г Мыски",43029,UTC+7,53.7125695,87.8055646,070a8e7b-038f-48c8-9eed-16a6c03ab899
Новокузнецк,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, г Новокузнецк",547885,UTC+7,53.794315,87.2142745,b28b6f6f-1435-444e-95a6-68c499b0d27a
Осинники,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, г Осинники",45997,UTC+7,53.5988055,87.3371272,1efff7c4-448a-48c5-b476-c803b4d36842
Полысаево,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, г Полысаево",27624,UTC+7,54.6055,86.2809208,34ac1b24-f541-4279-abfb-466f80ed1f7b
Прокопьевск,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, г Прокопьевск",210150,UTC+7,53.8604265,86.7183577,2d8b9d01-1c4f-4987-8a0b-1eb5080c1f38
Салаир,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, Гурьевский р-н, г Салаир",8263,UTC+7,54.2351735,85.8030733,e7459805-4536-4037-9113-4b9b53893807
Тайга,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, г Тайга",25330,UTC+7,56.0622131,85.6207182,4da6f430-f531-42f5-9176-1f6cf7ba6367
Таштагол,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, г Таштагол",23114,UTC+7,52.759313,87.8476546,6be8ac27-9aa0-4784-ba97-a15f066995d9
Топки,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, г Топки",28642,UTC+7,55.2764707,85.6152619,5a6d8be0-aa32-4344-9a4d-89fdb4c94ae8
Юрга,Кемеровская область - Кузбасс,"Кемеровская область - Кузбасс, г Юрга",81536,UTC+7,55.7202694,84.8886399,988289f5-d6d0-40d5-a483-55983e11c033
